128.812	99.6963	-5.85465	-7671.26
128.921	99.0987	-5.86753	-7708.23
128.982	99.6223	-5.8621	-7745.03
128.859	99.8443	-5.86201	-7781.86
128.234	100.437	-5.86807	-7818.79
128.202	100.697	-5.86422	-7855.61
128.421	102.495	-5.85327	-7892.34
127.634	101.467	-5.85019	-7929.07
128.322	101.292	-5.86769	-7966.09
128.129	100.562	-5.87745	-8003.07
128.249	99.9748	-5.88136	-8040.04
130.508	96.4342	-5.87614	-8076.89
131.996	95.1575	-5.85487	-8113.45
131.933	94.399	-5.85977	-8150.31
132.709	95.6685	-5.85946	-8187.13
132.373	95.3978	-5.85642	-8223.89
132.354	94.7713	-5.86373	-8260.79
132.634	93.2071	-5.87367	-8297.74
134.961	89.6343	-5.86963	-8334.57
135.34	89.3306	-5.86486	-8371.37
135.376	88.1645	-5.8769	-8408.38
135.572	89.131	-5.87022	-8445.23
130.741	82.5745	-5.8533	-8481.83
131.301	82.6027	-5.86333	-8518.77
131.307	82.1525	-5.86773	-8555.66
131.697	81.3234	-5.86906	-8592.54
132.807	80.1496	-5.86098	-8629.28
132.366	78.7939	-5.88245	-8666.45
132.169	80.2322	-5.86191	-8703.16
132.381	80.5962	-5.86198	-8739.99
131.908	80.2318	-5.85727	-8776.75
131.931	79.548	-5.86425	-8813.65
131.51	81.3655	-5.85524	-8850.39
126.447	87.6238	-5.88107	-8887.6
126.916	87.3577	-5.8709	-8924.39
127.007	86.7265	-5.87647	-8961.36
126.753	85.3426	-5.88576	-8998.39
125.587	83.3785	-5.88642	-9035.37
122.661	79.8658	-5.86018	-9071.88
122.659	79.8775	-5.86006	-9108.7
124.187	76.6693	-5.86693	-9145.59
124.296	76.5555	-5.86627	-9182.44
124.437	76.6961	-5.86182	-9219.23
124.49	77.3127	-5.85765	-9256
123.605	75.9799	-5.85602	-9292.78
124.219	76.3099	-5.8635	-9329.7
124.196	74.3658	-5.88792	-9366.89
124.16	74.1028	-5.89173	-9403.93
124.035	74.4213	-5.89055	-9440.94
126.915	70.2749	-5.87667	-9477.68
127.039	70.2616	-5.87408	-9514.56
126.982	69.7313	-5.87809	-9551.52
128.238	72.3222	-5.87369	-9588.41
125.62	69.592	-5.85605	-9624.99
126.535	67.3775	-5.88661	-9662.31
126.698	68.068	-5.87154	-9699.09
127.903	65.7349	-5.87297	-9735.99
127.448	66.1739	-5.87658	-9772.95
127.768	66.9003	-5.8615	-9809.62
127.191	64.1257	-5.87306	-9846.61
124.97	60.5732	-5.87057	-9883.45
126.57	61.7315	-5.88644	-9920.64
126.453	62.0374	-5.87682	-9957.47
126.3	64.6903	-5.86008	-9994.15
129.361	60.4055	-5.85139	-10030.8
128.768	60.4985	-5.85912	-10067.7
128.626	59.2593	-5.87097	-10104.7
128.925	60.2592	-5.86712	-10141.5
128.399	59.5692	-5.86417	-10178.4
129.034	59.4532	-5.87635	-10215.4
129.065	58.8376	-5.88345	-10252.5
129.656	56.4111	-5.89612	-10289.6
130.386	55.0207	-5.89704	-10326.6
131.807	53.2719	-5.88647	-10363.5
131.599	53.1142	-5.89216	-10400.6
131.702	54.6532	-5.8766	-10437.3
131.183	53.6958	-5.87698	-10474.3
131.284	53.7866	-5.87772	-10511.2
131.152	53.9777	-5.87353	-10548.1
131.2	53.5897	-5.87586	-10585
132.364	51.3541	-5.87666	-10621.9
130.771	52.8758	-5.88944	-10659.1
131.451	53.0956	-5.86961	-10695.7
131.425	52.9115	-5.87058	-10732.6
130.864	51.9639	-5.87033	-10769.5
130.742	51.868	-5.86926	-10806.4
131	51.2471	-5.87926	-10843.4
130.846	52.8329	-5.86573	-10880.2
130.478	53.4264	-5.86652	-10917
129.532	54.0229	-5.87675	-10954.1
129.546	54.0784	-5.87579	-10991
129.234	51.4985	-5.89108	-11028.1
128.871	50.5337	-5.89415	-11065.2
129.651	51.6546	-5.89773	-11102.3
129.005	51.1352	-5.88883	-11139.2
129.017	51.0538	-5.88979	-11176.2
128.671	52.7039	-5.88002	-11213
131.305	48.9147	-5.8737	-11249.9
130.5	49.3638	-5.88234	-11286.9
130.493	49.3322	-5.88288	-11323.9
130.848	51.9238	-5.86763	-11360.6
129.758	50.4086	-5.86358	-11397.4
130.426	50.5146	-5.87223	-11434.4
130.5	50.0859	-5.87697	-11471.4
131.288	46.9393	-5.8906	-11508.5
129.576	50.2554	-5.89012	-11545.6
129.354	50.5084	-5.89199	-11582.6
128.947	50.3042	-5.90364	-11619.9
128.838	51.6242	-5.88232	-11656.6
130.033	55.3287	-5.87186	-11693.4
132.079	57.5686	-5.88235	-11730.5
132.214	57.5824	-5.88491	-11767.5
